User-ID,Book-Title,Book-Author,Book-Rating,num_ratings,avg_ratings,Image-URL-S,Title-Author
254,The Joy Luck Club,Amy Tan,0,555,3.0558558558558557,http://images.amazon.com/images/P/0804106304.01.THUMBZZZ.jpg,The Joy Luck Club by Amy Tan
254,The Kitchen God's Wife,Amy Tan,0,311,2.9967845659163985,http://images.amazon.com/images/P/080410753X.01.THUMBZZZ.jpg,The Kitchen God's Wife by Amy Tan
254,House of Sand and Fog,Andre Dubus III,0,588,3.0306122448979593,http://images.amazon.com/images/P/0375727345.01.THUMBZZZ.jpg,House of Sand and Fog by Andre Dubus III
2276,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,10,335,4.28955223880597,http://images.amazon.com/images/P/0805063897.01.THUMBZZZ.jpg,Nickel and Dimed: On (Not) Getting By in America by Barbara Ehrenreich
2276,When the Wind Blows,James Patterson,0,396,2.7222222222222223,http://images.amazon.com/images/P/0446607657.01.THUMBZZZ.jpg,When the Wind Blows by James Patterson
2276,Cause of Death,Patricia Daniels Cornwell,0,287,2.6202090592334493,http://images.amazon.com/images/P/0425158616.01.THUMBZZZ.jpg,Cause of Death by Patricia Daniels Cornwell
2276,The Gift,Madeena S. Nolan,8,222,2.8018018018018016,http://images.amazon.com/images/P/0440128757.01.THUMBZZZ.jpg,The Gift by Madeena S. Nolan
2276,The Runaway Jury,JOHN GRISHAM,10,520,2.8807692307692307,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,The Runaway Jury by JOHN GRISHAM
2276,The King of Torts,JOHN GRISHAM,0,458,3.039301310043668,http://images.amazon.com/images/P/0440241537.01.THUMBZZZ.jpg,The King of Torts by JOHN GRISHAM
2276,The Brethren,John Grisham,10,556,2.8507194244604315,http://images.amazon.com/images/P/0440236673.01.THUMBZZZ.jpg,The Brethren by John Grisham
2276,Disclosure,Michael Crichton,0,318,2.3459119496855347,http://images.amazon.com/images/P/0345391055.01.THUMBZZZ.jpg,Disclosure by Michael Crichton
2276,2nd Chance,James Patterson,10,356,3.269662921348315,http://images.amazon.com/images/P/0446612790.01.THUMBZZZ.jpg,2nd Chance by James Patterson
2276,Cradle and All,James Patterson,0,265,3.1358490566037736,http://images.amazon.com/images/P/0446609404.01.THUMBZZZ.jpg,Cradle and All by James Patterson
2276,Southern Cross,Patricia Daniels Cornwell,9,236,2.2838983050847457,http://images.amazon.com/images/P/0425172546.01.THUMBZZZ.jpg,Southern Cross by Patricia Daniels Cornwell
2276,Watership Down,Richard Adams,9,312,3.698717948717949,http://images.amazon.com/images/P/0380002930.01.THUMBZZZ.jpg,Watership Down by Richard Adams
2276,Insomnia,Stephen King,0,260,3.576923076923077,http://images.amazon.com/images/P/0451184963.01.THUMBZZZ.jpg,Insomnia by Stephen King
2276,Misery,Stephen King,0,291,3.718213058419244,http://images.amazon.com/images/P/0451153553.01.THUMBZZZ.jpg,Misery by Stephen King
2276,The Handmaid's Tale,Margaret Atwood,0,311,3.3987138263665595,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,The Handmaid's Tale by Margaret Atwood
3363,Good in Bed,Jennifer Weiner,0,490,4.055102040816327,http://images.amazon.com/images/P/0743418174.01.THUMBZZZ.jpg,Good in Bed by Jennifer Weiner
3363,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,0,446,3.495515695067265,http://images.amazon.com/images/P/0671003755.01.THUMBZZZ.jpg,She's Come Undone (Oprah's Book Club (Paperback)) by Wally Lamb
3363,All I Really Need to Know,ROBERT FULGHUM,0,258,2.87984496124031,http://images.amazon.com/images/P/080410526X.01.THUMBZZZ.jpg,All I Really Need to Know by ROBERT FULGHUM
3363,Wild Animus,Rich Shapero,0,2502,1.0195843325339728,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,Wild Animus by Rich Shapero
3363,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,0,740,3.437837837837838,http://images.amazon.com/images/P/0060928336.01.THUMBZZZ.jpg,Divine Secrets of the Ya-Ya Sisterhood: A Novel by Rebecca Wells
3363,Rising Sun,MICHAEL CRICHTON,0,278,2.4424460431654675,http://images.amazon.com/images/P/0345380371.01.THUMBZZZ.jpg,Rising Sun by MICHAEL CRICHTON
3363,The Nanny Diaries: A Novel,Emma McLaughlin,0,828,3.5301932367149758,http://images.amazon.com/images/P/0312278586.01.THUMBZZZ.jpg,The Nanny Diaries: A Novel by Emma McLaughlin
3363,The Lovely Bones: A Novel,Alice Sebold,0,1295,4.468725868725869,http://images.amazon.com/images/P/0316666343.01.THUMBZZZ.jpg,The Lovely Bones: A Novel by Alice Sebold
3363,Empire Falls,Richard Russo,0,392,3.6301020408163267,http://images.amazon.com/images/P/0375726403.01.THUMBZZZ.jpg,Empire Falls by Richard Russo
3363,Midwives: A Novel,Chris Bohjalian,0,380,3.113157894736842,http://images.amazon.com/images/P/0375706771.01.THUMBZZZ.jpg,Midwives: A Novel by Chris Bohjalian
3363,Timeline,MICHAEL CRICHTON,0,552,3.75,http://images.amazon.com/images/P/0345417623.01.THUMBZZZ.jpg,Timeline by MICHAEL CRICHTON
3363,Interview with the Vampire,Anne Rice,0,508,3.5511811023622046,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,Interview with the Vampire by Anne Rice
3363,Little Altars Everywhere: A Novel,Rebecca Wells,0,434,3.2557603686635943,http://images.amazon.com/images/P/0060976845.01.THUMBZZZ.jpg,Little Altars Everywhere: A Novel by Rebecca Wells
3363,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,0,376,3.4308510638297873,http://images.amazon.com/images/P/0060502258.01.THUMBZZZ.jpg,The Divine Secrets of the Ya-Ya Sisterhood: A Novel by Rebecca Wells
3363,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,0,326,3.766871165644172,http://images.amazon.com/images/P/0060987103.01.THUMBZZZ.jpg,Wicked: The Life and Times of the Wicked Witch of the West by Gregory Maguire
3363,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,0,313,3.4345047923322682,http://images.amazon.com/images/P/0070212570.01.THUMBZZZ.jpg,Fried Green Tomatoes at the Whistle Stop Cafe by Fannie Flagg
3363,The Girls' Guide to Hunting and Fishing,Melissa Bank,0,573,3.1396160558464223,http://images.amazon.com/images/P/0140293248.01.THUMBZZZ.jpg,The Girls' Guide to Hunting and Fishing by Melissa Bank
3363,Point of Origin,Patricia Daniels Cornwell,0,277,3.1805054151624548,http://images.amazon.com/images/P/0425169863.01.THUMBZZZ.jpg,Point of Origin by Patricia Daniels Cornwell
3363,The Testament,John Grisham,0,617,3.179902755267423,http://images.amazon.com/images/P/0440234743.01.THUMBZZZ.jpg,The Testament by John Grisham
3363,Hannibal,Thomas Harris,0,468,2.7606837606837606,http://images.amazon.com/images/P/0440224675.01.THUMBZZZ.jpg,Hannibal by Thomas Harris
3363,Message in a Bottle,Nicholas Sparks,0,496,2.778225806451613,http://images.amazon.com/images/P/0446606812.01.THUMBZZZ.jpg,Message in a Bottle by Nicholas Sparks
3363,Red Dragon,Thomas Harris,0,402,3.6069651741293534,http://images.amazon.com/images/P/0440206154.01.THUMBZZZ.jpg,Red Dragon by Thomas Harris
3363,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,10,585,4.105982905982906,http://images.amazon.com/images/P/0446672211.01.THUMBZZZ.jpg,Where the Heart Is (Oprah's Book Club (Paperback)) by Billie Letts
3363,Dance upon the Air (Three Sisters Island Trilogy),Nora Roberts,0,258,3.2713178294573644,http://images.amazon.com/images/P/0515131229.01.THUMBZZZ.jpg,Dance upon the Air (Three Sisters Island Trilogy) by Nora Roberts
3363,Confessions of a Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,0,350,3.6342857142857143,http://images.amazon.com/images/P/0385335482.01.THUMBZZZ.jpg,Confessions of a Shopaholic (Summer Display Opportunity) by SOPHIE KINSELLA
3363,The Chamber,John Grisham,0,509,3.0157170923379173,http://images.amazon.com/images/P/0385424728.01.THUMBZZZ.jpg,The Chamber by John Grisham
3363,The Da Vinci Code,Dan Brown,0,898,4.642538975501114,http://images.amazon.com/images/P/0385504209.01.THUMBZZZ.jpg,The Da Vinci Code by Dan Brown
3363,The Client,John Grisham,0,483,3.0848861283643894,http://images.amazon.com/images/P/038542471X.01.THUMBZZZ.jpg,The Client by John Grisham
3363,The Pelican Brief,JOHN GRISHAM,0,581,2.6110154905335627,http://images.amazon.com/images/P/0385421982.01.THUMBZZZ.jpg,The Pelican Brief by JOHN GRISHAM
6251,Timeline,Michael Crichton,0,552,3.75,http://images.amazon.com/images/P/0679444815.01.THUMBZZZ.jpg,Timeline by Michael Crichton
6251,The Alienist,Caleb Carr,0,350,2.9657142857142857,http://images.amazon.com/images/P/0553572997.01.THUMBZZZ.jpg,The Alienist by Caleb Carr
6251,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,0,575,4.895652173913043,http://images.amazon.com/images/P/059035342X.01.THUMBZZZ.jpg,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)) by J. K. Rowling
6251,Two for the Dough,Janet Evanovich,0,267,3.4644194756554305,http://images.amazon.com/images/P/0671001795.01.THUMBZZZ.jpg,Two for the Dough by Janet Evanovich
6251,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,0,431,3.417633410672854,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,The No. 1 Ladies' Detective Agency (Today Show Book Club #8) by Alexander McCall Smith
6251,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,7,291,3.656357388316151,http://images.amazon.com/images/P/0061009059.01.THUMBZZZ.jpg,One for the Money (Stephanie Plum Novels (Paperback)) by Janet Evanovich
6251,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,0,404,2.5396039603960396,http://images.amazon.com/images/P/006101351X.01.THUMBZZZ.jpg,The Perfect Storm : A True Story of Men Against the Sea by Sebastian Junger
6251,The Hundred Secret Senses,Amy Tan,0,336,2.830357142857143,http://images.amazon.com/images/P/080411109X.01.THUMBZZZ.jpg,The Hundred Secret Senses by Amy Tan
6251,Seven Up (A Stephanie Plum Novel),Janet Evanovich,7,278,3.8884892086330933,http://images.amazon.com/images/P/0312980140.01.THUMBZZZ.jpg,Seven Up (A Stephanie Plum Novel) by Janet Evanovich
6251,Full House (Janet Evanovich's Full Series),Janet Evanovich,0,257,3.0428015564202333,http://images.amazon.com/images/P/0312983271.01.THUMBZZZ.jpg,Full House (Janet Evanovich's Full Series) by Janet Evanovich
6251,Jurassic Park,Michael Crichton,0,488,3.42827868852459,http://images.amazon.com/images/P/0345370775.01.THUMBZZZ.jpg,Jurassic Park by Michael Crichton
6251,The Bean Trees,Barbara Kingsolver,0,389,4.087403598971722,http://images.amazon.com/images/P/0060915544.01.THUMBZZZ.jpg,The Bean Trees by Barbara Kingsolver
6251,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,9,224,3.4598214285714284,http://images.amazon.com/images/P/0312966091.01.THUMBZZZ.jpg,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel) by Janet Evanovich
6251,The Red Tent (Bestselling Backlist),Anita Diamant,0,723,4.334716459197787,http://images.amazon.com/images/P/0312195516.01.THUMBZZZ.jpg,The Red Tent (Bestselling Backlist) by Anita Diamant
6251,The Partner,John Grisham,0,478,3.290794979079498,http://images.amazon.com/images/P/0440224764.01.THUMBZZZ.jpg,The Partner by John Grisham
6251,The Rescue,Nicholas Sparks,0,308,3.2435064935064934,http://images.amazon.com/images/P/0446610399.01.THUMBZZZ.jpg,The Rescue by Nicholas Sparks
6251,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,0,372,3.303763440860215,http://images.amazon.com/images/P/0385492081.01.THUMBZZZ.jpg,Into Thin Air : A Personal Account of the Mt. Everest Disaster by JON KRAKAUER
6251,A Painted House,JOHN GRISHAM,0,838,3.231503579952267,http://images.amazon.com/images/P/038550120X.01.THUMBZZZ.jpg,A Painted House by JOHN GRISHAM
6251,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,7,493,4.354969574036511,http://images.amazon.com/images/P/0385484518.01.THUMBZZZ.jpg,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson by MITCH ALBOM"
6251,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,0,265,2.2452830188679247,http://images.amazon.com/images/P/0380730138.01.THUMBZZZ.jpg,Vinegar Hill (Oprah's Book Club (Paperback)) by A. Manette Ansay
6251,Mystic River,Dennis Lehane,0,362,2.911602209944751,http://images.amazon.com/images/P/0380731851.01.THUMBZZZ.jpg,Mystic River by Dennis Lehane
6251,The Firm,John Grisham,0,569,3.0808435852372584,http://images.amazon.com/images/P/044021145X.01.THUMBZZZ.jpg,The Firm by John Grisham
6251,The Horse Whisperer,Nicholas Evans,7,507,2.6863905325443787,http://images.amazon.com/images/P/0440222656.01.THUMBZZZ.jpg,The Horse Whisperer by Nicholas Evans
6543,Violets Are Blue,James Patterson,0,379,2.955145118733509,http://images.amazon.com/images/P/0446611212.01.THUMBZZZ.jpg,Violets Are Blue by James Patterson
6543,Suzanne's Diary for Nicholas,James Patterson,0,457,3.8205689277899344,http://images.amazon.com/images/P/0446611085.01.THUMBZZZ.jpg,Suzanne's Diary for Nicholas by James Patterson
6543,1st to Die: A Novel,James Patterson,9,509,3.5756385068762278,http://images.amazon.com/images/P/0446610038.01.THUMBZZZ.jpg,1st to Die: A Novel by James Patterson
6543,Life of Pi,Yann Martel,0,664,4.088855421686747,http://images.amazon.com/images/P/0151008116.01.THUMBZZZ.jpg,Life of Pi by Yann Martel
6543,Outlander,DIANA GABALDON,8,283,4.173144876325089,http://images.amazon.com/images/P/0440212561.01.THUMBZZZ.jpg,Outlander by DIANA GABALDON
6543,High Five (A Stephanie Plum Novel),Janet Evanovich,0,228,3.6403508771929824,http://images.amazon.com/images/P/0312971346.01.THUMBZZZ.jpg,High Five (A Stephanie Plum Novel) by Janet Evanovich
6543,Fahrenheit 451,RAY BRADBURY,8,409,4.264058679706602,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,Fahrenheit 451 by RAY BRADBURY
6575,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,0,269,3.825278810408922,http://images.amazon.com/images/P/0312265859.01.THUMBZZZ.jpg,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel) by Janet Evanovich
6575,The Pilot's Wife : A Novel,Anita Shreve,0,568,3.5933098591549295,http://images.amazon.com/images/P/0316601950.01.THUMBZZZ.jpg,The Pilot's Wife : A Novel by Anita Shreve
6575,The Reader,Bernhard Schlink,0,466,3.0128755364806867,http://images.amazon.com/images/P/0375707972.01.THUMBZZZ.jpg,The Reader by Bernhard Schlink
6575,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,0,319,2.6677115987460813,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,The Book of Ruth (Oprah's Book Club (Paperback)) by Jane Hamilton
6575,Summer Sisters,Judy Blume,0,573,3.3612565445026177,http://images.amazon.com/images/P/0385324057.01.THUMBZZZ.jpg,Summer Sisters by Judy Blume
6575,Breathing Lessons,Anne Tyler,0,239,2.1171548117154813,http://images.amazon.com/images/P/042511774X.01.THUMBZZZ.jpg,Breathing Lessons by Anne Tyler
6575,A Map of the World,Jane Hamilton,7,327,2.492354740061162,http://images.amazon.com/images/P/0385720106.01.THUMBZZZ.jpg,A Map of the World by Jane Hamilton
6575,The Pelican Brief,John Grisham,0,581,2.6110154905335627,http://images.amazon.com/images/P/0440214041.01.THUMBZZZ.jpg,The Pelican Brief by John Grisham
6575,To Kill a Mockingbird,Harper Lee,0,510,4.7,http://images.amazon.com/images/P/0446310492.01.THUMBZZZ.jpg,To Kill a Mockingbird by Harper Lee
6575,Slow Waltz in Cedar Bend,Robert James Waller,0,248,1.8951612903225807,http://images.amazon.com/images/P/0446516538.01.THUMBZZZ.jpg,Slow Waltz in Cedar Bend by Robert James Waller
6575,The Beach House,James Patterson,0,435,3.3471264367816094,http://images.amazon.com/images/P/0446612545.01.THUMBZZZ.jpg,The Beach House by James Patterson
6575,Kiss the Girls,James Patterson,0,256,2.828125,http://images.amazon.com/images/P/0446677388.01.THUMBZZZ.jpg,Kiss the Girls by James Patterson
6575,How Stella Got Her Groove Back,Terry McMillan,0,210,2.1857142857142855,http://images.amazon.com/images/P/0451197410.01.THUMBZZZ.jpg,How Stella Got Her Groove Back by Terry McMillan
6575,The Prince of Tides,Pat Conroy,0,291,2.3539518900343643,http://images.amazon.com/images/P/0553268880.01.THUMBZZZ.jpg,The Prince of Tides by Pat Conroy
6575,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),SUE GRAFTON,7,285,2.7333333333333334,http://images.amazon.com/images/P/0553279912.01.THUMBZZZ.jpg,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)) by SUE GRAFTON
6575,Empire Falls,RICHARD RUSSO,0,392,3.6301020408163267,http://images.amazon.com/images/P/0679432477.01.THUMBZZZ.jpg,Empire Falls by RICHARD RUSSO
6575,STONES FROM THE RIVER,Ursula Hegi,0,364,3.0027472527472527,http://images.amazon.com/images/P/068484477X.01.THUMBZZZ.jpg,STONES FROM THE RIVER by Ursula Hegi
7158,Congo,Michael Crichton,0,299,2.431438127090301,http://images.amazon.com/images/P/0345378490.01.THUMBZZZ.jpg,Congo by Michael Crichton
7158,The Gift,DANIELLE STEEL,0,222,2.8018018018018016,http://images.amazon.com/images/P/0440221315.01.THUMBZZZ.jpg,The Gift by DANIELLE STEEL
7158,Dolores Claiborne,Stephen King,0,275,3.1854545454545455,http://images.amazon.com/images/P/0670844527.01.THUMBZZZ.jpg,Dolores Claiborne by Stephen King
7158,Back Roads,Tawni O'Dell,0,276,2.681159420289855,http://images.amazon.com/images/P/0670894184.01.THUMBZZZ.jpg,Back Roads by Tawni O'Dell
7158,A Walk to Remember,Nicholas Sparks,9,378,3.3994708994708995,http://images.amazon.com/images/P/0446608955.01.THUMBZZZ.jpg,A Walk to Remember by Nicholas Sparks
7158,Dreamcatcher,Stephen King,1,481,3.212058212058212,http://images.amazon.com/images/P/074343627X.01.THUMBZZZ.jpg,Dreamcatcher by Stephen King
7346,The Color Purple,Alice Walker,8,314,3.964968152866242,http://images.amazon.com/images/P/0671617028.01.THUMBZZZ.jpg,The Color Purple by Alice Walker
7346,Silence of the Lambs,Thomas Harris,9,256,3.9609375,http://images.amazon.com/images/P/0312924585.01.THUMBZZZ.jpg,Silence of the Lambs by Thomas Harris
7346,Black Notice,Patricia Daniels Cornwell,7,360,2.783333333333333,http://images.amazon.com/images/P/0399145087.01.THUMBZZZ.jpg,Black Notice by Patricia Daniels Cornwell
7346,The King of Torts,John Grisham,0,458,3.039301310043668,http://images.amazon.com/images/P/0385508042.01.THUMBZZZ.jpg,The King of Torts by John Grisham
7346,The Rainmaker,JOHN GRISHAM,0,501,2.9221556886227544,http://images.amazon.com/images/P/044022165X.01.THUMBZZZ.jpg,The Rainmaker by JOHN GRISHAM
7346,The Street Lawyer,JOHN GRISHAM,10,545,2.851376146788991,http://images.amazon.com/images/P/0440225701.01.THUMBZZZ.jpg,The Street Lawyer by JOHN GRISHAM
7346,Tara Road,Maeve Binchy,0,304,3.036184210526316,http://images.amazon.com/images/P/0440235596.01.THUMBZZZ.jpg,Tara Road by Maeve Binchy
7346,The Summons,John Grisham,8,655,3.43206106870229,http://images.amazon.com/images/P/0440241073.01.THUMBZZZ.jpg,The Summons by John Grisham
7346,A Prayer for Owen Meany,John Irving,9,413,3.7966101694915255,http://images.amazon.com/images/P/0345361792.01.THUMBZZZ.jpg,A Prayer for Owen Meany by John Irving
7346,"\O\"" Is for Outlaw""",SUE GRAFTON,8,269,2.9888475836431225,http://images.amazon.com/images/P/0449003787.01.THUMBZZZ.jpg,"\O\"" Is for Outlaw"" by SUE GRAFTON"
7346,Pop Goes the Weasel,James Patterson,0,273,3.04029304029304,http://images.amazon.com/images/P/0446608815.01.THUMBZZZ.jpg,Pop Goes the Weasel by James Patterson
7346,Along Came a Spider (Alex Cross Novels),James Patterson,0,304,3.1217105263157894,http://images.amazon.com/images/P/0446364193.01.THUMBZZZ.jpg,Along Came a Spider (Alex Cross Novels) by James Patterson
7346,Presumed Innocent,Scott Turow,7,294,2.139455782312925,http://images.amazon.com/images/P/0446359866.01.THUMBZZZ.jpg,Presumed Innocent by Scott Turow
8681,Angels &amp; Demons,Dan Brown,0,670,3.708955223880597,http://images.amazon.com/images/P/0671027360.01.THUMBZZZ.jpg,Angels &amp; Demons by Dan Brown
8936,Lightning,DANIELLE STEEL,0,274,2.627737226277372,http://images.amazon.com/images/P/0440221501.01.THUMBZZZ.jpg,Lightning by DANIELLE STEEL
8936,When the Wind Blows,John Saul,0,396,2.7222222222222223,http://images.amazon.com/images/P/0440198577.01.THUMBZZZ.jpg,When the Wind Blows by John Saul
8936,The Last Precinct,Patricia Cornwell,0,337,2.8753709198813056,http://images.amazon.com/images/P/0425180638.01.THUMBZZZ.jpg,The Last Precinct by Patricia Cornwell
8936,The Last Precinct,Patricia Daniels Cornwell,0,337,2.8753709198813056,http://images.amazon.com/images/P/0399146253.01.THUMBZZZ.jpg,The Last Precinct by Patricia Daniels Cornwell
11601,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,0,247,2.7044534412955468,http://images.amazon.com/images/P/0553280341.01.THUMBZZZ.jpg,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)) by Sue Grafton
11676,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,9,318,4.00314465408805,http://images.amazon.com/images/P/0842329129.01.THUMBZZZ.jpg,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1) by Tim Lahaye
11676,"\O\"" Is for Outlaw""",Sue Grafton,0,269,2.9888475836431225,http://images.amazon.com/images/P/0805059555.01.THUMBZZZ.jpg,"\O\"" Is for Outlaw"" by Sue Grafton"
11676,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,0,493,4.354969574036511,http://images.amazon.com/images/P/076790592X.01.THUMBZZZ.jpg,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson by Mitch Albom"
11676,Whispers,Lisa Jackson,10,286,2.199300699300699,http://images.amazon.com/images/P/0821776037.01.THUMBZZZ.jpg,Whispers by Lisa Jackson
11676,While I Was Gone,Sue Miller,8,431,2.5800464037122968,http://images.amazon.com/images/P/0345420748.01.THUMBZZZ.jpg,While I Was Gone by Sue Miller
11676,Sphere,MICHAEL CRICHTON,0,374,2.7433155080213902,http://images.amazon.com/images/P/0345353145.01.THUMBZZZ.jpg,Sphere by MICHAEL CRICHTON
11676,The Rainmaker,John Grisham,8,501,2.9221556886227544,http://images.amazon.com/images/P/0385424736.01.THUMBZZZ.jpg,The Rainmaker by John Grisham
11676,The Brethren,JOHN GRISHAM,0,556,2.8507194244604315,http://images.amazon.com/images/P/0385497466.01.THUMBZZZ.jpg,The Brethren by JOHN GRISHAM
11676,The Street Lawyer,John Grisham,0,545,2.851376146788991,http://images.amazon.com/images/P/0385490992.01.THUMBZZZ.jpg,The Street Lawyer by John Grisham
11676,The Gift,Danielle Steel,10,222,2.8018018018018016,http://images.amazon.com/images/P/038531292X.01.THUMBZZZ.jpg,The Gift by Danielle Steel
11676,Outlander,Diana Gabaldon,0,283,4.173144876325089,http://images.amazon.com/images/P/0385319959.01.THUMBZZZ.jpg,Outlander by Diana Gabaldon
11676,The Thorn Birds,Colleen McCullough,6,227,2.6387665198237884,http://images.amazon.com/images/P/0380018179.01.THUMBZZZ.jpg,The Thorn Birds by Colleen McCullough
